Participant	Frame	Preview	Sign	Pre_Target_Skip	FFD_ms	GD_ms	TRT_ms	Reading_Scores	AOA	Group
30	17	UNR	Unrelated	0	322	322	1245	228	6	Deaf
30	18	COR	Identical	0	307	307	446	228	6	Deaf
30	19	SIGN	LM	0	208	208	845	228	6	Deaf
30	20	UNR	Unrelated	0	199	199	712	228	6	Deaf
30	21	COR	Identical	1	329	329	329	228	6	Deaf
30	22	SIGN	HL	0	193	337	337	228	6	Deaf
30	23	UNR	Unrelated	0	370	370	1633	228	6	Deaf
30	24	COR	Identical	0	395	395	540	228	6	Deaf
30	25	SIGN	HL	0	185	185	390	228	6	Deaf
30	26	UNR	Unrelated	0	75	75	642	228	6	Deaf
30	27	COR	Identical	0	160	160	160	228	6	Deaf
30	28	SIGN	HL	0	194	194	1046	228	6	Deaf
30	29	UNR	Unrelated	0	343	818	1319	228	6	Deaf
30	30	COR	Identical	0	357	357	357	228	6	Deaf
30	31	SIGN	HL	0	156	156	630	228	6	Deaf
30	32	UNR	Unrelated	0	546	781	1353	228	6	Deaf
30	33	COR	Identical	0	NA	NA	0	228	6	Deaf
30	34	SIGN	HL	0	279	405	501	228	6	Deaf
30	35	UNR	Unrelated	0	141	322	786	228	6	Deaf
30	36	COR	Identical	0	194	194	194	228	6	Deaf
30	37	SIGN	HLM	0	294	463	718	228	6	Deaf
30	38	UNR	Unrelated	0	116	116	446	228	6	Deaf
30	39	COR	Identical	0	224	224	224	228	6	Deaf
30	40	SIGN	HL	0	412	412	412	228	6	Deaf
30	41	UNR	Unrelated	0	154	258	258	228	6	Deaf
30	42	COR	Identical	0	133	133	835	228	6	Deaf
30	43	SIGN	HM	0	356	720	1230	228	6	Deaf
30	44	UNR	Unrelated	0	303	461	581	228	6	Deaf
30	45	COR	Identical	0	171	171	171	228	6	Deaf
30	46	SIGN	HM	0	199	579	579	228	6	Deaf
30	47	UNR	Unrelated	0	300	476	663	228	6	Deaf
30	48	COR	Identical	1	287	287	466	228	6	Deaf
30	49	SIGN	HM	0	159	512	512	228	6	Deaf
30	50	UNR	Unrelated	0	248	763	952	228	6	Deaf
30	51	COR	Identical	0	229	734	734	228	6	Deaf
30	52	SIGN	HM	0	357	357	1185	228	6	Deaf
30	53	UNR	Unrelated	0	226	226	226	228	6	Deaf
30	54	COR	Identical	0	251	251	251	228	6	Deaf
30	55	SIGN	HM	0	184	184	767	228	6	Deaf
30	56	UNR	Unrelated	0	246	246	2175	228	6	Deaf
30	57	COR	Identical	0	116	116	116	228	6	Deaf
30	58	SIGN	HM	0	211	211	744	228	6	Deaf
30	59	UNR	Unrelated	1	205	337	337	228	6	Deaf
30	60	COR	Identical	1	236	236	371	228	6	Deaf
30	61	SIGN	HLM	1	602	602	602	228	6	Deaf
30	62	UNR	Unrelated	1	406	541	541	228	6	Deaf
30	63	COR	Identical	0	276	276	433	228	6	Deaf
30	64	SIGN	HLM	0	236	1453	1453	228	6	Deaf
30	65	UNR	Unrelated	0	454	661	797	228	6	Deaf
30	66	COR	Identical	0	153	153	153	228	6	Deaf
30	67	SIGN	HLM	0	182	1403	1783	228	6	Deaf
30	68	UNR	Unrelated	0	129	785	785	228	6	Deaf
30	69	COR	Identical	0	397	397	607	228	6	Deaf
30	70	SIGN	HLM	1	160	447	609	228	6	Deaf
30	71	UNR	Unrelated	0	232	420	420	228	6	Deaf
30	72	COR	Identical	0	310	310	455	228	6	Deaf
30	73	SIGN	LM	0	342	342	593	228	6	Deaf
30	74	UNR	Unrelated	0	252	886	886	228	6	Deaf
30	75	COR	Identical	0	226	226	485	228	6	Deaf
30	76	SIGN	HLM	0	142	142	142	228	6	Deaf
30	77	UNR	Unrelated	0	211	596	812	228	6	Deaf
30	78	COR	Identical	0	301	301	558	228	6	Deaf
30	79	SIGN	HL	0	461	461	461	228	6	Deaf
30	80	UNR	Unrelated	0	651	651	1412	228	6	Deaf
31	1	COR	Identical	0	221	221	221	253	3	Deaf
31	2	SIGN	LM	0	323	545	978	253	3	Deaf
31	3	UNR	Unrelated	0	241	241	241	253	3	Deaf
31	4	COR	Identical	1	241	241	795	253	3	Deaf
31	5	SIGN	LM	0	135	135	135	253	3	Deaf
31	6	UNR	Unrelated	0	555	555	786	253	3	Deaf
31	7	COR	Identical	0	206	206	206	253	3	Deaf
31	8	SIGN	LM	0	218	218	218	253	3	Deaf
31	9	UNR	Unrelated	0	382	529	787	253	3	Deaf
31	10	COR	Identical	0	171	171	706	253	3	Deaf
31	11	SIGN	LM	0	82	195	618	253	3	Deaf
31	12	UNR	Unrelated	0	132	132	1308	253	3	Deaf
31	13	COR	Identical	1	228	228	228	253	3	Deaf
31	14	SIGN	LM	0	269	438	719	253	3	Deaf
31	15	UNR	Unrelated	1	187	803	1378	253	3	Deaf
31	16	COR	Identical	0	NA	NA	0	253	3	Deaf
31	17	SIGN	LM	0	203	345	345	253	3	Deaf
31	18	UNR	Unrelated	0	239	616	616	253	3	Deaf
31	19	COR	Identical	0	175	175	175	253	3	Deaf
31	20	SIGN	LM	0	27	286	1277	253	3	Deaf
31	21	UNR	Unrelated	0	166	166	856	253	3	Deaf
31	22	COR	Identical	0	190	190	190	253	3	Deaf
31	23	SIGN	HL	1	220	220	473	253	3	Deaf
31	24	UNR	Unrelated	1	164	164	420	253	3	Deaf
31	25	COR	Identical	1	265	265	1118	253	3	Deaf
31	26	SIGN	HL	0	204	204	664	253	3	Deaf
31	27	UNR	Unrelated	0	179	179	405	253	3	Deaf
31	28	COR	Identical	0	180	180	819	253	3	Deaf
31	29	SIGN	HL	0	305	305	499	253	3	Deaf
31	30	UNR	Unrelated	0	144	144	876	253	3	Deaf
31	31	COR	Identical	0	281	281	281	253	3	Deaf
31	32	SIGN	HL	0	154	154	350	253	3	Deaf
31	33	UNR	Unrelated	0	223	483	800	253	3	Deaf
31	34	COR	Identical	0	176	176	536	253	3	Deaf
31	35	SIGN	HL	0	217	217	390	253	3	Deaf
31	36	UNR	Unrelated	1	379	379	1075	253	3	Deaf
31	37	COR	Identical	0	349	349	693	253	3	Deaf
31	38	SIGN	HL	0	248	248	553	253	3	Deaf
31	39	UNR	Unrelated	0	145	145	550	253	3	Deaf
31	40	COR	Identical	0	179	290	290	253	3	Deaf
31	41	SIGN	HM	0	319	319	433	253	3	Deaf
31	42	UNR	Unrelated	1	859	1478	1836	253	3	Deaf
31	43	COR	Identical	0	181	181	181	253	3	Deaf
31	44	SIGN	HM	0	101	101	373	253	3	Deaf
31	45	UNR	Unrelated	0	128	128	282	253	3	Deaf
31	46	COR	Identical	0	136	136	345	253	3	Deaf
31	47	SIGN	HM	1	165	165	399	253	3	Deaf
31	48	UNR	Unrelated	0	173	173	173	253	3	Deaf
31	49	COR	Identical	1	194	194	194	253	3	Deaf
31	50	SIGN	HM	1	359	359	936	253	3	Deaf
31	51	UNR	Unrelated	1	268	674	1547	253	3	Deaf
31	52	COR	Identical	0	170	170	949	253	3	Deaf
31	53	SIGN	HM	0	318	468	468	253	3	Deaf
31	54	UNR	Unrelated	0	154	154	154	253	3	Deaf
31	55	COR	Identical	0	229	229	598	253	3	Deaf
31	56	SIGN	HM	0	266	711	1211	253	3	Deaf
31	57	UNR	Unrelated	0	343	343	343	253	3	Deaf
31	58	COR	Identical	0	195	195	395	253	3	Deaf
31	59	SIGN	HM	0	253	496	496	253	3	Deaf
31	60	UNR	Unrelated	1	131	131	289	253	3	Deaf
31	61	COR	Identical	0	292	292	292	253	3	Deaf
31	62	SIGN	HLM	0	183	183	1043	253	3	Deaf
31	63	UNR	Unrelated	0	271	271	524	253	3	Deaf
31	64	COR	Identical	0	106	106	106	253	3	Deaf
31	65	SIGN	HLM	0	132	132	373	253	3	Deaf
31	66	UNR	Unrelated	0	159	259	259	253	3	Deaf
31	67	COR	Identical	1	201	201	507	253	3	Deaf
31	68	SIGN	HLM	0	163	163	1362	253	3	Deaf
31	69	UNR	Unrelated	0	215	959	1172	253	3	Deaf
31	70	COR	Identical	0	137	137	137	253	3	Deaf
31	71	SIGN	HLM	0	467	467	791	253	3	Deaf
31	72	UNR	Unrelated	0	246	246	743	253	3	Deaf
31	73	COR	Identical	0	251	251	529	253	3	Deaf
31	74	SIGN	HLM	0	226	226	3851	253	3	Deaf
31	75	UNR	Unrelated	1	328	328	328	253	3	Deaf
31	76	COR	Identical	0	198	198	198	253	3	Deaf
31	77	SIGN	HLM	0	252	652	1004	253	3	Deaf
31	78	UNR	Unrelated	1	327	500	500	253	3	Deaf
31	79	COR	Identical	1	237	237	237	253	3	Deaf
31	80	SIGN	HLM	0	296	674	1046	253	3	Deaf
